"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"“Pertamina Harus bertanggung jawab”","4","0","2025-11-01T03:03:14.000Z","lucarionite_tiktok","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6802206758758908929","7567587138091385620","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3532be51b3bb0d42b4390bc3d4f53e8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bf992886&x-expires=1762776000&x-signature=7MGGoPjDh7jX9RsbjzxVUEYmRfo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😭Bnr anjir rusak motor cowo gua","2","0","2025-11-02T08:29:56.000Z","ademonika10","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6512773354671652866","7568042369150649105","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8ad1c663ae7fe424d8cf1fedcf699549~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8002b27b&x-expires=1762776000&x-signature=X53z96Czv%2FMWGm%2B2ROn1Cr2G8N0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tukang bengkel: cuan nihhhh😸","3","0","2025-10-31T11:01:41.000Z","yayy331","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7321021511703118853","7567339360108069650","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/dd44e3952c43b2f72658fc5b8a7c2174~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f68c64f2&x-expires=1762776000&x-signature=7HlZtx4V7XMA%2BMfASnN4cieu0Fc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"dan kebnyakan dari motor matic merk honda....","1","0","2025-11-03T06:38:52.000Z","xenk9","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6992156464757261314","7568384868402332434","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/560e9d03f9c833dd56d11fd6345a8029~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa49c0bd&x-expires=1762776000&x-signature=ZYbAEs4%2FezE1iYCTDZhPPgT9FO0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bang bahas BOBIBOS karya ank bangsa yg berpotensi menyaingi pertamina","1","0","2025-11-04T09:54:51.000Z","jooo90980","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7505329739646845953","7568806411594842896","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d7ceedbab03062eeaf6ee1771a5c3134~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0db25536&x-expires=1762776000&x-signature=Xc%2BCgNlxETxNN8j9ICWkjFKfc%2F0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"motor Fu gw rongsok bagus ja minus pertalite 😂","1","0","2025-11-03T13:42:35.000Z","supri.naan","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7536646987186340872","7568494068725924609","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/36be8729dd1e6b04bf4de9559d6d70c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=40e0b8c4&x-expires=1762776000&x-signature=MA5HHk2V820gKr21VoUigxcgaNo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"iyaa njr gua pertalite terus, masa gas nya berenti² 😭","1","0","2025-11-03T07:25:23.000Z",".littleladybugs","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6938097402423624706","7568396884004651783","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4834fd05fcf447f3deb2f982d9893e35~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e6b89702&x-expires=1762776000&x-signature=hoSekTqWjOA5aKu2Im%2F%2Fmyj8RVc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"klo gw beli pertamax malah ngebrebet","2","0","2025-10-31T06:49:32.000Z","iqbale7_","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6863146436671112194","7567274375708820232","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f5d4d9c31d3f399039c0c03d261db05a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6afb9f3a&x-expires=1762776000&x-signature=npOYyzfkxPp2AcMiHExeNkBd4Qw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"saya pake Pertamax juga sprti itu. jadi bukan hanya pertalite","2","0","2025-10-31T10:16:05.000Z","szenwolfskizach","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6843581762360509442","7567327594774528788","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/74cb1370ef0b43f77d84a05d35af3b0d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f2c1fb3d&x-expires=1762776000&x-signature=oDz86lRTsXIJY58vl1M6UgRaRes%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"600 rb melayang....","1","0","2025-11-08T16:20:40.000Z","lukiprisma_29","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6866451209382020097","7570390230747955989","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b946faf9110032cf623c09d35e5720bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2d1c984e&x-expires=1762776000&x-signature=YxMvAfOstvIusUa6D4Attauq99A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"airnya stengah sendiri","1","0","2025-11-03T05:39:46.000Z","titikdrama0","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7533393795656909841","7568369653412578068","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/335b22e80094217b0d36bcc41a24c771~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ce6c3f5&x-expires=1762776000&x-signature=iz5oSAUSonhxKFZyhzgCmLUMEJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"motor gua kena","1","0","2025-11-07T08:19:39.000Z","naypisces_","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6958691176661632002","7569895175825982229","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1776892c049e51cfcc760bcb2dd13aca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a447852f&x-expires=1762776000&x-signature=kc0v%2F1qkz2qFkuYN5Iv8NY%2BGNC0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kacau... 🤯🤯🤯","1","0","2025-10-31T07:13:37.000Z","sayaari0","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6797726999009051650","7567280562446435080","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9d98325d2c59b4ae081726e0098b58cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f927541d&x-expires=1762776000&x-signature=eUMDX51UEXpRjOBT0sqBAYTuJxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mending beli bensin eceran bang, lebih bagus keliatan bensin nya 😁✌","1","0","2025-11-01T10:28:06.000Z","maringemil98","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7484044808476394516","7567701778864538386","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/35e076b6e6cdd30b890a0649ba283a66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=12f3b6a5&x-expires=1762776000&x-signature=uuZ4ruqiOuv8oRoO8E0JErirZ6E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"turbo kena juga","1","0","2025-11-07T01:08:09.000Z","sanzz_24__","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6963936218354795521","7569783965843718930","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/44f298b03fafce829b2f76216956b40a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9da70bd3&x-expires=1762776000&x-signature=FhiuJJNZ9jTTBbrwa3jFAviPFyc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pantesan pertamax gua 🗿rame","1","0","2025-11-03T02:02:01.000Z","aelixiar_","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6876005900398724097","7568313534993253128","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0ab7752af4e5a73017773a43f1fc01c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=03e0adf3&x-expires=1762776000&x-signature=bA3n8zJz6AzzLzrvOZ2LlH1XPjI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mabok pertalite+etanol","7","0","2025-11-01T12:16:16.000Z","katakatata0","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7499682297919554568","7567729672528986887","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cfb8ea9a9237ee9b7015a91fdeae41bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9298206&x-expires=1762776000&x-signature=W8IYqQcudOLQHbVtuZCrH8ZrLik%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"hari ini habis hampir 400 RB buat perbaikan motor PCX karna masalah bensin pertalite 😭😭😭","154","88","2025-11-02T08:44:41.000Z","ahmadfahrurrazi3","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7317847572219102214","7568046235223851783","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4b770829f4084594ab9c7f0dbec35dc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e0a1dbc&x-expires=1762776000&x-signature=RzOQ0rhbrl4keTga18HLSCyeP5U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ih aku ga punya motor, tp dipinjemin supra yg lawas pol dr kantor suamiku, tak buat anter jemput anakku skolah. td nya aman bgt motornya g rewel blass, tp beberapa minggu yg lalu aku isi full pertalite trs mbrebet 😌😭 aku cuma sungkan sm orang kantor masa tak pinjem trus rusak kan ga lucu ya.. huhuhu","1","0","2025-11-02T11:03:46.000Z","ipe2604","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6905083708334081026","7568082071320167176","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bce75dd2122eaaf3f7e75fc237c7a445~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=819cfc25&x-expires=1762776000&x-signature=llS1ZB5NxQzxma32oTTyijNx9Dw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kenapa pemerintah diam saja tanpa statemen dan tindakan apa memang mau bikin gaduh rakyat","2","0","2025-11-06T01:49:08.000Z","pr4n4d14hendra","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7173489025713849346","7569423427448292117","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4868c202874966e38902059a67ec2ee2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=56328dfe&x-expires=1762776000&x-signature=74dqE3W5gcW8L%2BKvyy1BQcy6aZg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"spedaku mek 1 gantian mbek bjoku dipakek kerja aku dan suamiku..makeknya gantian.. kok malah bnyak mslah mtor gini.. plis mtor cuman 1 jngan sampai jdi slah 1 korban juga😭","2","0","2025-11-04T13:54:21.000Z","fnchaa","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6622547952382541825","7568868191252120327","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/09f27d9ed69f09688b25645f7ec773c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=054b3f8f&x-expires=1762776000&x-signature=I4LgHv%2B6U4MdlAT9mwZ5EGipG7I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"motor gue udah abis 500K tetep aja brebet padahal full ganti sistem injeksi semua, hadehh","2","0","2025-11-01T12:05:56.000Z","angelalubis2","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6799119546382418945","7567726986099016468","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f817d4bf6f11d5dd3b6b7ec4383f0eea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=657f80c8&x-expires=1762776000&x-signature=RurIuo8VloX%2FTk2%2F8jzgcFlSE2k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Jare Pertamina seng salah busi mu Mbak, tuntuten wae !!!","2","0","2025-11-03T01:34:12.000Z","soegionodmcch2","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7182827229184590874","7568306335696470805","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/92afb08334fa655a94111ddd3d8c2c8a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=45f21243&x-expires=1762776000&x-signature=1y1wVRpmeUEqjaH%2BTfNBFeVKa5g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"hahaha
kalian yang rugi
saya yang kaya","3","0","2025-11-01T06:29:08.000Z","zulllll54","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6968749208694703106","7567640203897733896","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/940560751feebbbd8104803bf85c5989~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f9fdb90&x-expires=1762776000&x-signature=o5SXqgBLG6cT6sML2nx0psXjA7g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sakjane subsidi iku gawe opo, lek kualitas pertamina nyusahno, luweh apik konsumen ben milih bensin tanpa subsidi atau bensin subsidi","3","0","2025-11-02T14:12:53.000Z","user46997047261218","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7451621904208151558","7568130813381493522","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/45d9947ed4f626cdf48e92f5cda765cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1da310ec&x-expires=1762776000&x-signature=8QhdaPxQ3AN%2FhQbvnoDmdUe2Xas%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bagusnya semua korban pertamina ngajuin gugatan ke pengadilan & tuntutan yg gede. Mau sampai kapan kita dikasih BBM busuuk terus-terusan","3","0","2025-11-01T19:53:33.000Z","user617298017523","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7037911787266769946","7567847485013607176","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2adb0f33023f877dc31bc6a39f0d0f5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6bb43335&x-expires=1762776000&x-signature=wB8%2BA2khgHICHUSBvtS0WJ3C8tI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Podo mbak, bedane motor varioku Jik ISO mlaku. tapi suorone maleh kemrotok. ape ndandakne Jik AKEH butuhe Laine. Iki Saiki penting motorku ISO mlaku.","3","0","2025-11-01T02:48:43.000Z","ferdyandrestanta","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6967617071787197441","7567582089019032337","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fdb9508a67189f299233647dcf362753~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=829eb3fd&x-expires=1762776000&x-signature=BM3w5gZ92e8Pc1DpD0xTBgaal44%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"aku td pagi juga habis servis gara gara korban pertalite, dan asal kalian tau semua motor disebelah sebelahku itu semua kasusnya sama😂","1","0","2025-11-04T13:55:50.000Z","mauupilgaa","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6891077438970086401","7568868571306001172","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e048410e0ff77b0547388245e892a16a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59ebbbbc&x-expires=1762776000&x-signature=YijQMqQfizZ7QLCyQQZYB66B%2Bwg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Shell kapan kamu jualan bensin lagi😭😭😭😭😭😭😭😭","2","0","2025-10-31T12:59:20.000Z","rumiati06","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7231494059934680066","7567369672652489488","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fd101dc1a7f10b17a4eb26cb0c2f52d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=884472ef&x-expires=1762776000&x-signature=PSsWnPtnVArw8JyCIkb4YdgODoc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yg mau sekolah jd g sekolah, mau kerja jd terlambat kerja, seminggu biasa gaji fuull berkurang karna potongan, satu kata buat pertamina...jiancoooooook!!!!!","2","0","2025-11-05T04:03:36.000Z","kembar4357","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7138330099732464642","7569087003470496532","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dc1ee1afa02eaf00cfaec497111f1ccf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f756f0e&x-expires=1762776000&x-signature=WlW0xrPbLHXd2NigOm%2F%2B2Zzq5hA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ini semuanya ulah bahenol kanpreet!!","1","0","2025-11-01T06:17:02.000Z","madedharma905","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7042630341261902850","7567637066575414037","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7330925302190702594~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53616e76&x-expires=1762776000&x-signature=kYGWk2uRTVqeUOEXsvI4vkAcC9A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pertamina kualitas jelek..
make merk laen bahan bakunya dipersulit","3","0","2025-11-01T04:34:01.000Z","makanenak868","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7196645344317391873","7567610553535873800","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5b93deeb52694a7817a8f23e95bb71de~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6cf18313&x-expires=1762776000&x-signature=ODtCChs6Br0DHIjQ7rcczBhvooA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pertamina anjj","3","0","2025-11-01T00:34:25.000Z","yulirohaeni1","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7362846978784691205","7567548723989005077","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cd04060a5f9511c46cc11934305f7c2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fc64df88&x-expires=1762776000&x-signature=xE1Rrugj5oAyaU5bPEFkJsk7v8Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ngisi pertamax full tank brebet juga mbaa","2","0","2025-11-01T08:40:03.000Z","farida_ideeh","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6996249105098408962","7567673954601894674","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/b24750e8344cfdd6fb6a554c30f344e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f58223cc&x-expires=1762776000&x-signature=yHvvIBi01kkfH%2FbF5QUrUim%2FGv8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yang seharusnya tanggung jawab bukan Pertamina tapi pak bahlil kan dia yang nyuruh pertalite sama Pertamax di campur etanol katanya bagus nyatanya di lapangan bagaimana?","2","0","2025-11-01T06:28:46.000Z","ras_terkuat_no1","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6959789413527208961","7567640104552334088","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/41c3da7177dad93e166cb4f882581091~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33566e32&x-expires=1762776000&x-signature=cMyCeHhtM433w5O8lBpOSGQWSD8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ayo rin semangatt, mbatin rini matane loh cog dipikir gampang nyetut peda jajal gantian sing nyetut piye 🤣","2","0","2025-11-01T11:55:17.000Z","sniperloreng","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6972327521502430210","7567724260174136082","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/b7428780870a3d69d4f97d11dd93363d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a3abfeb3&x-expires=1762776000&x-signature=dUTG%2B7bkmGIkp%2FFdoQF%2FPxy%2FMAQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gaji pejabat milliaran tapi pelayanan zonk, selamat berada di negara konoha 😌","2","0","2025-11-01T01:13:32.000Z","mulyonosumoadi","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6868514368965051394","7567558849147601682","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fc7ae8921d7592af8f79f761e2745e27~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c55c7148&x-expires=1762776000&x-signature=s7XG4Aqm%2Bb0LrY7wbtvaABrxRLI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kepingin untung gede Pertamina korbane konsumen men","2","0","2025-11-02T10:40:26.000Z","goes9996","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7121771109049254938","7568075622082282260","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eba7a2b3046bceada0ca0f7d83fc470c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3532cd35&x-expires=1762776000&x-signature=VlE5q0kH9vHWfQh3GtGSs4sNaT8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Kata si Bahlil bengkel motor biar pd laris tuh 😂😂yg gue heran bensin di oplos pun pertamina masih rugi mulu 😇apa rakyat harus pakai air y baru untung tu pertamina🤣","2","0","2025-11-01T03:44:23.000Z","user9887135804207","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7155103413716927490","7567597745918558996","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6a97b4074ae667532bb75fab1e0b5c81~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e66b3a0&x-expires=1762776000&x-signature=nBWRSWIpRUcKbHtz7QSx1EDkPSQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Beat skrg bukannya uda harus pake pertamax ya??
Coba dicek di STNK nya ka","2","0","2025-11-01T04:38:16.000Z","megazyee","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6881810974924358657","7567611638422356744","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f9cdd5ad8096e6887096681d57c43f12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad759e14&x-expires=1762776000&x-signature=xeimEZI6ezFuHuj0QBLJUxYZ5fo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
